global_idx,phase,episode_idx,episode_return,avg_reward,steps,n_train_updates,q_loss_mean,pi_loss_mean,kl_mean,kl_mu_mean,kl_sigma_mean,eta_mean,buffer_size,in_exploration
0,warmup,0,467.88158450675263,0.9067472567960322,516,0,nan,nan,nan,nan,nan,nan,0,False
1,warmup,1,397.4683372629012,0.7702874753157,516,0,nan,nan,nan,nan,nan,nan,0,False
2,warmup,2,253.99588917020768,0.49224009529110013,516,0,nan,nan,nan,nan,nan,nan,0,False
3,warmup,3,406.6774209321472,0.7881345366902077,516,0,nan,nan,nan,nan,nan,nan,0,False
4,warmup,4,439.9159926589123,0.8525503733699851,516,0,nan,nan,nan,nan,nan,nan,0,False
5,train,0,-66.52411844396885,-0.12892271016273033,516,516,17.19782322702944,-0.8623218528020319,916.2484660344727,458.07690274633245,458.1715622217255,2.793148566124051,3096,True
6,train,1,-51.60000000000046,-0.1000000000000009,516,516,0.5965965521511037,-0.8698207212741985,-1.430511474609375e-06,0.0,-1.430511474609375e-06,2.7960546016693115,3612,True
7,train,2,-51.60000000000046,-0.1000000000000009,516,516,0.2978891498493139,-0.8698310124319654,-1.430511474609375e-06,0.0,-1.430511474609375e-06,2.7960546016693115,4128,True
8,train,3,-51.60000000000046,-0.1000000000000009,516,516,0.17240247745026271,-0.8698131856761238,-1.430511474609375e-06,0.0,-1.430511474609375e-06,2.7959901057472525,4644,True
9,train,4,-51.60000000000046,-0.1000000000000009,516,516,6.652576907658805,-0.8698390651811925,-1.430511474609375e-06,0.0,-1.430511474609375e-06,2.7958196738893673,5160,True
10,train,5,-51.60000000000046,-0.1000000000000009,516,516,0.6919424682900728,-0.8698291552159213,-1.430511474609375e-06,0.0,-1.430511474609375e-06,2.795647702475851,5676,True
11,train,6,-51.60000000000046,-0.1000000000000009,516,516,0.3431988599720996,-0.8698362212541492,-1.430511474609375e-06,0.0,-1.430511474609375e-06,2.7954757426136223,6192,True
12,train,7,-51.60000000000046,-0.1000000000000009,516,516,0.16562194254045381,-0.8698270904232365,-1.430511474609375e-06,0.0,-1.430511474609375e-06,2.7952206361201384,6708,True
13,train,8,-51.60000000000046,-0.1000000000000009,516,516,0.09295139271520482,-0.8698182011297507,-1.430511474609375e-06,0.0,-1.430511474609375e-06,2.794876688210539,7224,True
14,train,9,-51.60000000000046,-0.1000000000000009,516,516,0.6950743487104774,-0.8698261477226434,-1.430511474609375e-06,0.0,-1.430511474609375e-06,2.7944408761438475,7740,True
15,train,10,-51.60000000000046,-0.1000000000000009,516,516,3.069230599332485,-0.8698319796212884,-1.430511474609375e-06,0.0,-1.430511474609375e-06,2.7938780271729757,8256,True
16,train,11,-51.60000000000046,-0.1000000000000009,516,516,1.2220335021694444,-0.8698162905467574,-1.430511474609375e-06,0.0,-1.430511474609375e-06,2.793145461599956,8772,True
17,train,12,-51.60000000000046,-0.1000000000000009,516,516,0.12474005737850918,-0.8698355947123018,-1.430511474609375e-06,0.0,-1.430511474609375e-06,2.7921956292418546,9288,True
18,train,13,-51.60000000000046,-0.1000000000000009,516,516,0.30557397597328606,-0.8698354991831521,-1.430511474609375e-06,0.0,-1.430511474609375e-06,2.790967970855476,9804,True
19,train,14,-51.60000000000046,-0.1000000000000009,516,516,0.07669537011606171,-0.8698373388412387,-1.430511474609375e-06,0.0,-1.430511474609375e-06,2.7893805249716883,10320,True
20,train,15,-51.60000000000046,-0.1000000000000009,516,516,0.13740694511892967,-0.8698171900455341,-1.430511474609375e-06,0.0,-1.430511474609375e-06,2.787326980006787,10836,True
21,train,16,-51.60000000000046,-0.1000000000000009,516,516,0.13160017415585154,-0.8698310997597006,-1.430511474609375e-06,0.0,-1.430511474609375e-06,2.7846739828124525,11352,True
22,train,17,-51.60000000000046,-0.1000000000000009,516,516,0.9664380887979931,-0.8698208261598912,-1.430511474609375e-06,0.0,-1.430511474609375e-06,2.781246285567912,11868,True
23,train,18,-51.60000000000046,-0.1000000000000009,516,516,0.3627116303284501,-0.8698250550863355,-1.430511474609375e-06,0.0,-1.430511474609375e-06,2.776821643345116,12384,True
24,train,19,-51.60000000000046,-0.1000000000000009,516,516,0.11000512203277457,-0.8698273999977482,-1.430511474609375e-06,0.0,-1.430511474609375e-06,2.7711156888525617,12900,True
25,train,20,-51.60000000000046,-0.1000000000000009,516,516,0.16092952947013167,-0.869833865484526,-1.430511474609375e-06,0.0,-1.430511474609375e-06,2.7637633011322613,13416,True
26,train,21,-51.60000000000046,-0.1000000000000009,516,516,0.1199564906342547,-0.8698133905959684,-1.430511474609375e-06,0.0,-1.430511474609375e-06,2.7543028329693993,13932,True
27,train,22,-51.60000000000046,-0.1000000000000009,516,516,0.19090019946136375,-0.8698338198569394,-1.430511474609375e-06,0.0,-1.430511474609375e-06,2.742152397946794,14448,True
28,train,23,-51.60000000000046,-0.1000000000000009,516,516,0.4004222672827932,-0.8698233392580536,-1.430511474609375e-06,0.0,-1.430511474609375e-06,2.72658317449481,14964,True
29,train,24,-51.60000000000046,-0.1000000000000009,516,516,0.09294556700010863,-0.8698414360830026,-1.430511474609375e-06,0.0,-1.430511474609375e-06,2.7066915053729863,15480,True
30,train,25,-51.60000000000046,-0.1000000000000009,516,516,0.08463527355297981,-0.8698221411584883,-1.430511474609375e-06,0.0,-1.430511474609375e-06,2.6813717941905177,15996,True
31,train,26,-51.60000000000046,-0.1000000000000009,516,516,0.1742846504654266,-0.8698345695355142,-1.430511474609375e-06,0.0,-1.430511474609375e-06,2.6492952025213907,16512,True
32,train,27,-51.60000000000046,-0.1000000000000009,516,516,0.6792847127148289,-0.8698154805704604,-1.430511474609375e-06,0.0,-1.430511474609375e-06,2.6089053061581398,17028,True
33,train,28,-51.60000000000046,-0.1000000000000009,516,516,0.10997766388811228,-0.8698223801546319,-1.430511474609375e-06,0.0,-1.430511474609375e-06,2.5584331566049148,17544,True
