global_idx,phase,episode_idx,episode_return,avg_reward,steps,n_train_updates,q_loss_mean,pi_loss_mean,kl_mean,kl_mu_mean,kl_sigma_mean,eta_mean,buffer_size,in_exploration
0,warmup,0,467.88158450675263,0.9067472567960322,516,0,nan,nan,nan,nan,nan,nan,0,False
1,warmup,1,397.4683372629012,0.7702874753157,516,0,nan,nan,nan,nan,nan,nan,0,False
2,warmup,2,253.99588917020768,0.49224009529110013,516,0,nan,nan,nan,nan,nan,nan,0,False
3,warmup,3,406.6774209321472,0.7881345366902077,516,0,nan,nan,nan,nan,nan,nan,0,False
4,warmup,4,439.9159926589123,0.8525503733699851,516,0,nan,nan,nan,nan,nan,nan,0,False
5,train,0,-72.35391922942195,-0.14022077370043012,516,516,60.713737050230186,-10.944433779258988,nan,nan,nan,nan,3096,True
6,train,1,-75.58881530389138,-0.1464899521393244,516,516,132.0156897500504,-31.92183596958486,nan,nan,nan,nan,3612,True
7,train,2,-77.56925318829943,-0.15032801005484386,516,516,442.2026012627653,-50.66401382564574,nan,nan,nan,nan,4128,True
8,train,3,-77.93108548944201,-0.15102923544465507,516,516,781.531138043071,-67.55968934436177,nan,nan,nan,nan,4644,True
9,train,4,-80.21586289234307,-0.15545709862857185,516,516,1116.9690642837406,-82.01524564462115,nan,nan,nan,nan,5160,True
10,train,5,-80.60056435885238,-0.15620264410630305,516,516,1393.4471805779508,-92.59721442525701,nan,nan,nan,nan,5676,True
11,train,6,-80.4862260254376,-0.15598105818883257,516,516,1420.0200072295906,-97.9427269928215,nan,nan,nan,nan,6192,True
12,eval,0,-77.72598630053771,-0.15063175639639093,516,0,nan,nan,nan,nan,nan,nan,0,False
13,eval,1,-80.066831120751,-0.15516827736579653,516,0,nan,nan,nan,nan,nan,nan,0,False
