global_idx,phase,episode_idx,episode_return,avg_reward,steps,n_train_updates,q_loss_mean,pi_loss_mean,kl_mean,kl_mu_mean,kl_sigma_mean,eta_mean,buffer_size,in_exploration
47,train,42,-30.146616633650478,-0.058423675646609455,516,516,252.16295889920966,-47.20618369228156,nan,nan,nan,nan,24768,True
48,train,43,-30.12336199462186,-0.05837860851670903,516,516,241.1518980070602,-47.365974607393724,nan,nan,nan,nan,25284,True
49,train,44,-1.4239972140605646,-0.0027596845233731873,516,516,231.0869537767514,-48.25030098220174,nan,nan,nan,nan,25800,True
50,train,45,38.834519362024785,0.07526069643803253,516,516,216.35585502506225,-49.332209439240685,nan,nan,nan,nan,26316,True
51,train,46,2.119058433536886,0.0041067023905753605,516,516,231.1669404673022,-50.23050767137099,nan,nan,nan,nan,26832,True
52,train,47,-40.86235954423164,-0.07919061927176674,516,516,202.89592673427376,-50.344767123229744,nan,nan,nan,nan,27348,True
53,train,48,-30.427483259004745,-0.0589679908120247,516,516,203.8234939723052,-49.09596907075986,nan,nan,nan,nan,27864,True
54,train,49,90.16062857811549,0.17472990034518507,516,516,191.34430546723596,-49.21390977386356,nan,nan,nan,nan,28380,True
55,eval,0,5.411386235375767,0.010487182626697223,516,0,nan,nan,nan,nan,nan,nan,0,False
56,eval,1,5.411386235375767,0.010487182626697223,516,0,nan,nan,nan,nan,nan,nan,0,False
