global_idx,phase,episode_idx,episode_return,avg_reward,steps,n_train_updates,q_loss_mean,pi_loss_mean,kl_mean,kl_mu_mean,kl_sigma_mean,eta_mean,buffer_size,in_exploration
17,train,12,-30.032996389396445,-0.05820348137479931,516,516,2.5437725661105888,-1.508331715598587,nan,nan,nan,nan,9288,True
18,train,13,-13.258344467457675,-0.025694466022204796,516,516,2.730794602528561,-1.5862120178549788,nan,nan,nan,nan,9804,True
19,train,14,-63.0365868256737,-0.12216392795673198,516,516,2.781769720158836,-1.6393186104621074,nan,nan,nan,nan,10320,True
20,train,15,-65.44333891438829,-0.126828176190675,516,516,1.732527920557547,-1.7017172904208648,nan,nan,nan,nan,10836,True
21,train,16,-62.21225588526985,-0.12056638737455397,516,516,2.006875435395758,-1.788920527511789,nan,nan,nan,nan,11352,True
22,train,17,-77.47207695873331,-0.15013968402855293,516,516,2.8789806673808616,-1.8075960328181584,nan,nan,nan,nan,11868,True
23,train,18,-89.82276793940889,-0.1740751316655211,516,516,1.86317803647167,-1.8965870942487273,nan,nan,nan,nan,12384,True
24,train,19,-88.8798026728858,-0.1722476795986159,516,516,2.400846074140349,-1.8207205524162728,nan,nan,nan,nan,12900,True
25,train,20,-51.636435222520475,-0.1000706108963575,516,516,4.418923783094384,-1.8712971939365992,nan,nan,nan,nan,13416,True
26,train,21,-97.44814615141314,-0.18885299641746733,516,516,2.1780654701382614,-1.8821981989367063,nan,nan,nan,nan,13932,True
27,train,22,-57.22480903875226,-0.1109007927107602,516,516,4.517227591354717,-1.7233489296117495,nan,nan,nan,nan,14448,True
28,train,23,-80.4628536473393,-0.15593576288244052,516,516,2.1993586575800133,-1.7416475537673448,nan,nan,nan,nan,14964,True
29,train,24,1.7682764422695718,0.0034268923299797904,516,516,2.9920262828353765,-1.6509841379615688,nan,nan,nan,nan,15480,True
30,train,25,-57.31381368602751,-0.11107328233726262,516,516,2.900597238609957,-1.576164078718239,nan,nan,nan,nan,15996,True
31,train,26,-62.458608300181844,-0.12104381453523613,516,516,3.1139237709747727,-1.4458301093775865,nan,nan,nan,nan,16512,True
32,train,27,-77.21748194473072,-0.14964628283862544,516,516,5.045316963925842,-1.4605091210281433,nan,nan,nan,nan,17028,True
33,train,28,-42.46417839787232,-0.08229491937572155,516,516,3.639120658354242,-1.5675552383556153,nan,nan,nan,nan,17544,True
34,train,29,-52.77178801398166,-0.10227090700384044,516,516,4.277236633407053,-1.7834861051551132,nan,nan,nan,nan,18060,True
35,train,30,-26.50745534949003,-0.05137103749901169,516,516,5.622673069783883,-2.192370712583841,nan,nan,nan,nan,18576,True
36,train,31,-52.63827798113026,-0.1020121666300974,516,516,5.739525849736014,-2.1095471426324788,nan,nan,nan,nan,19092,True
37,train,32,-74.11923707370228,-0.14364193231337652,516,516,6.317045374896175,-2.050449975065945,nan,nan,nan,nan,19608,True
38,train,33,-8.723949213082715,-0.016906878319927744,516,516,6.583457520534826,-2.000738834052585,nan,nan,nan,nan,20124,True
39,train,34,-86.91381249879073,-0.16843762112168748,516,516,4.711271942354912,-1.9827430124084156,nan,nan,nan,nan,20640,True
40,train,35,-62.48729722743197,-0.1210994132314573,516,516,4.132396689219068,-1.9427347327618636,nan,nan,nan,nan,21156,True
41,train,36,-96.56271133220615,-0.1871370374655158,516,516,3.64258511607037,-1.969776809388815,nan,nan,nan,nan,21672,True
42,train,37,-71.06333547728194,-0.13771964239783321,516,516,3.714270465133726,-1.9769548032750455,nan,nan,nan,nan,22188,True
43,train,38,-70.17676742465021,-0.13600148725707406,516,516,3.261962425570155,-1.895338289930608,nan,nan,nan,nan,22704,True
44,train,39,-12.242787607557641,-0.023726332572786127,516,516,3.0018549330474795,-1.8759441606758176,nan,nan,nan,nan,23220,True
45,train,40,-34.39277119442331,-0.06665265735353355,516,516,2.8868735307870907,-1.8197240581403868,nan,nan,nan,nan,23736,True
46,train,41,-71.10824410297641,-0.13780667461817134,516,516,2.27985824459745,-1.7552358204311178,nan,nan,nan,nan,24252,True
47,train,42,-42.172270859158196,-0.08172920709139185,516,516,2.3807323342838953,-1.629843824622474,nan,nan,nan,nan,24768,True
48,train,43,18.667413846352613,0.036177158616962427,516,516,2.539244463161905,-1.494156248650925,nan,nan,nan,nan,25284,True
49,train,44,-53.9752233595101,-0.10460314604556221,516,516,2.2678150203107865,-1.432927041105175,nan,nan,nan,nan,25800,True
50,train,45,-65.64943782551853,-0.12722759268511344,516,516,2.201799490077551,-1.3848548651954462,nan,nan,nan,nan,26316,True
51,train,46,-66.00649750510952,-0.12791956880835179,516,516,2.308861719545468,-1.3397582569556643,nan,nan,nan,nan,26832,True
52,train,47,5.414243367331708,0.010492719704131218,516,516,2.0904310671396034,-1.2946969849425694,nan,nan,nan,nan,27348,True
53,train,48,-41.91501552752957,-0.08123065024715033,516,516,2.199728014164193,-1.251295744015496,nan,nan,nan,nan,27864,True
54,train,49,-54.159357992000565,-0.10495999610852823,516,516,1.8415016086064568,-1.2600649865271971,nan,nan,nan,nan,28380,True
55,eval,0,-24.08097393950901,-0.04666855414633529,516,0,nan,nan,nan,nan,nan,nan,0,False
56,eval,1,-24.08097393950901,-0.04666855414633529,516,0,nan,nan,nan,nan,nan,nan,0,False
