global_idx,phase,episode_idx,episode_return,avg_reward,steps,n_train_updates,q_loss_mean,pi_loss_mean,kl_mean,kl_mu_mean,kl_sigma_mean,eta_mean,buffer_size,in_exploration
0,warmup,0,-93859.4090772299,-81.97328303688201,1145,0,nan,nan,nan,nan,nan,nan,0,False
1,warmup,1,-93859.4090772299,-81.97328303688201,1145,0,nan,nan,nan,nan,nan,nan,0,False
2,warmup,2,-93859.4090772299,-81.97328303688201,1145,0,nan,nan,nan,nan,nan,nan,0,False
3,warmup,3,-93859.4090772299,-81.97328303688201,1145,0,nan,nan,nan,nan,nan,nan,0,False
4,warmup,4,-93859.4090772299,-81.97328303688201,1145,0,nan,nan,nan,nan,nan,nan,0,False
5,warmup,5,-93859.4090772299,-81.97328303688201,1145,0,nan,nan,nan,nan,nan,nan,0,False
6,warmup,6,-93859.4090772299,-81.97328303688201,1145,0,nan,nan,nan,nan,nan,nan,0,False
7,warmup,7,-93859.4090772299,-81.97328303688201,1145,0,nan,nan,nan,nan,nan,nan,0,False
8,warmup,8,-93859.4090772299,-81.97328303688201,1145,0,nan,nan,nan,nan,nan,nan,0,False
9,warmup,9,-93859.4090772299,-81.97328303688201,1145,0,nan,nan,nan,nan,nan,nan,0,False
10,train,0,-2900.0,-100.0,29,29,15760.908438846982,-0.17605320068782773,28.677873705995495,13.769307306100583,14.908566791435767,2.758282760093952,11479,True
11,train,1,-3100.0,-100.0,31,31,5364.79933609501,-0.4722063176093563,9892.33880812122,4945.6033672209705,4946.735507842033,2.861253176966021,11510,True
12,train,2,-2100.0,-100.0,21,21,1457.5380452473958,-0.5904096762339274,31177.807942708332,15588.54310825893,15589.264880952382,2.9832148665473577,11531,True
13,train,3,-1900.0,-100.0,19,19,970.4199411492599,-0.7372456632162395,65795.58470394737,32846.84025493421,32948.74465460526,3.09136018000151,11550,True
14,train,4,-1900.0,-100.0,19,19,637.7640509354441,-0.8670468738204554,204543.52467105264,102269.03289473684,102274.49054276316,3.2146435160385933,11569,True
15,eval,0,-262582.3048415708,-90.45205127163996,2903,0,nan,nan,nan,nan,nan,nan,0,False
16,eval,1,-262582.3048415708,-90.45205127163996,2903,0,nan,nan,nan,nan,nan,nan,0,False
