global_idx,phase,episode_idx,episode_return,avg_reward,steps,n_train_updates,q_loss_mean,pi_loss_mean,kl_mean,kl_mu_mean,kl_sigma_mean,eta_mean,buffer_size,in_exploration
0,warmup,0,467.88158450675263,0.9067472567960322,516,0,nan,nan,nan,nan,nan,nan,0,False
1,warmup,1,397.4683372629012,0.7702874753157,516,0,nan,nan,nan,nan,nan,nan,0,False
2,warmup,2,253.99588917020768,0.49224009529110013,516,0,nan,nan,nan,nan,nan,nan,0,False
3,warmup,3,406.6774209321472,0.7881345366902077,516,0,nan,nan,nan,nan,nan,nan,0,False
4,warmup,4,439.9159926589123,0.8525503733699851,516,0,nan,nan,nan,nan,nan,nan,0,False
5,train,0,-75.7713252429113,-0.14684365357153353,516,516,55.085672486660094,-10.170949095932318,nan,nan,nan,nan,3096,True
6,train,1,-26.41125543523832,-0.05118460355666341,516,516,169.81679681290026,-26.101352451383605,nan,nan,nan,nan,3612,True
7,train,2,-17.056601793801363,-0.03305542983294838,516,516,367.3478773841562,-39.218352347381355,nan,nan,nan,nan,4128,True
8,train,3,13.23158370854219,0.025642604086322074,516,516,485.31552061923713,-48.2176507240118,nan,nan,nan,nan,4644,True
9,train,4,11.452696924654882,0.022195149078788532,516,516,520.7338145056436,-57.97122683266337,nan,nan,nan,nan,5160,True
10,train,5,-48.2156439332119,-0.09344117041320135,516,516,763.9158391139304,-68.78005568186443,nan,nan,nan,nan,5676,True
11,train,6,-31.4246937732434,-0.06090056932799109,516,516,2871.191383243531,-92.30161787373152,nan,nan,nan,nan,6192,True
12,train,7,-44.194222398944675,-0.08564771782741216,516,516,3383.5975017695464,-126.37893317466559,nan,nan,nan,nan,6708,True
13,train,8,-40.99644425469791,-0.07945047336181767,516,516,3008.7915810281916,-150.07723046827687,nan,nan,nan,nan,7224,True
14,train,9,-28.227490522463064,-0.054704438997021446,516,516,3060.8644780595173,-168.5926210122515,nan,nan,nan,nan,7740,True
15,train,10,49.359335436028196,0.09565762681400813,516,516,4197.003261595733,-176.44846147345018,nan,nan,nan,nan,8256,True
16,train,11,-29.593865674747533,-0.057352452858037854,516,516,5933.433012260023,-177.0552468706471,nan,nan,nan,nan,8772,True
17,train,12,-22.32917013756945,-0.04327358553792529,516,516,8925.65824097626,-185.54432126717975,nan,nan,nan,nan,9288,True
18,train,13,-22.643939894997022,-0.043883604447668645,516,516,6984.7119268373,-190.4882744190305,nan,nan,nan,nan,9804,True
19,train,14,-23.538704156882307,-0.04561764371488819,516,516,6746.462190376696,-191.97798916720603,nan,nan,nan,nan,10320,True
20,train,15,-22.867362240455243,-0.04431659348925435,516,516,6254.895988996639,-193.0478253623312,nan,nan,nan,nan,10836,True
21,train,16,-30.89751185645922,-0.059878898946626395,516,516,8666.851514712786,-190.7624742079151,nan,nan,nan,nan,11352,True
22,train,17,-29.566113028991815,-0.05729866866083685,516,516,10039.0904649838,-187.17523397401322,nan,nan,nan,nan,11868,True
23,train,18,-24.265364642135864,-0.047025900469255554,516,516,22430.075134750485,-179.50039878372075,nan,nan,nan,nan,12384,True
24,train,19,-30.439627227718876,-0.0589915256351141,516,516,16687.692239450855,-167.65223739683165,nan,nan,nan,nan,12900,True
25,train,20,-17.86557822228303,-0.03462321360907564,516,516,14108.330302866854,-164.84949404694314,nan,nan,nan,nan,13416,True
26,train,21,-29.674568934338662,-0.057508854523912134,516,516,8960.899409331092,-154.04495181593785,nan,nan,nan,nan,13932,True
27,train,22,-17.031924717434965,-0.03300760604154063,516,516,9202.53738214064,-143.44066470538,nan,nan,nan,nan,14448,True
28,train,23,-21.100090820541574,-0.04089164887701856,516,516,7067.114526319873,-134.49554030100504,nan,nan,nan,nan,14964,True
29,train,24,-64.91503282051787,-0.12580432717154624,516,516,7105.73122293635,-125.76631875001183,nan,nan,nan,nan,15480,True
30,train,25,-80.67441329492027,-0.1563457621994579,516,516,6965.614288803219,-116.80090984447982,nan,nan,nan,nan,15996,True
31,train,26,-72.86496275570208,-0.14121116813120557,516,516,4861.398473458697,-104.24332107869229,nan,nan,nan,nan,16512,True
32,train,27,-67.44649996418504,-0.1307102712484206,516,516,5290.131021662276,-92.07360006672468,nan,nan,nan,nan,17028,True
33,train,28,-67.97335600914305,-0.13173131009523847,516,516,5103.119165228319,-79.4814841470053,nan,nan,nan,nan,17544,True
34,train,29,-71.93892889482757,-0.1394165288659449,516,516,3692.3391529645105,-71.81921828532404,nan,nan,nan,nan,18060,True
35,train,30,-72.3015969841055,-0.14011937400020447,516,516,4248.297628949779,-61.557189379551616,nan,nan,nan,nan,18576,True
36,train,31,-74.31048328611347,-0.14401256450797184,516,516,3987.4708835099095,-51.38788567679797,nan,nan,nan,nan,19092,True
37,train,32,-76.75343627109827,-0.1487469695176323,516,516,3998.7067088045815,-45.20969972176145,nan,nan,nan,nan,19608,True
38,train,33,-77.34902304222155,-0.14990120744616578,516,516,3896.7801532597505,-36.93801680022432,nan,nan,nan,nan,20124,True
39,train,34,-78.79668776227304,-0.15270675922921131,516,516,3207.6319588358087,-30.63328021995781,nan,nan,nan,nan,20640,True
40,train,35,-77.68735234900885,-0.15055688439730397,516,516,3056.3719208000243,-25.582064913686857,nan,nan,nan,nan,21156,True
41,train,36,-79.70998853973933,-0.15447672197623902,516,516,3051.3476637019667,-20.027894083381625,nan,nan,nan,nan,21672,True
42,train,37,-79.77575044925098,-0.1546041675373081,516,516,3862.599516402843,-16.878979305195255,nan,nan,nan,nan,22188,True
43,train,38,-80.80981838591731,-0.1566081751665064,516,516,2709.85946986472,-12.462497081867484,nan,nan,nan,nan,22704,True
44,train,39,-77.57832476146142,-0.15034559062298725,516,516,3201.3606404149255,-10.594832746557486,nan,nan,nan,nan,23220,True
45,train,40,-75.79079087378139,-0.14688137766236703,516,516,2636.5126183088437,-6.094597254150598,nan,nan,nan,nan,23736,True
46,train,41,-59.280867719569336,-0.11488540255730492,516,516,2793.8773412778396,-3.8818920342497125,nan,nan,nan,nan,24252,True
