global_idx,phase,episode_idx,episode_return,avg_reward,steps,n_train_updates,q_loss_mean,pi_loss_mean,kl_mean,kl_mu_mean,kl_sigma_mean,eta_mean,buffer_size,in_exploration
34,train,29,-51.60000000000046,-0.1000000000000009,516,516,0.07068410470166656,-0.869830922216408,-1.430511474609375e-06,0.0,-1.430511474609375e-06,1.4828298424565516,18060,True
35,train,30,-51.60000000000046,-0.1000000000000009,516,516,0.10560650840201306,-0.8698343850614488,-1.430511474609375e-06,0.0,-1.430511474609375e-06,1.2983438037624655,18576,True
36,train,31,-51.60000000000046,-0.1000000000000009,516,516,0.06616857704885173,-0.8698194639165272,-1.430511474609375e-06,0.0,-1.430511474609375e-06,1.1211709876855214,19092,True
37,train,32,-51.60000000000046,-0.1000000000000009,516,516,0.06982057530959968,-0.8698027932135634,-1.430511474609375e-06,0.0,-1.430511474609375e-06,0.9560698705126148,19608,True
38,train,33,-51.60000000000046,-0.1000000000000009,516,516,0.0743195024109626,-0.8698408262905224,-1.430511474609375e-06,0.0,-1.430511474609375e-06,0.8063430566658345,20124,True
39,train,34,-51.60000000000046,-0.1000000000000009,516,516,0.19386972020318832,-0.8698161471952763,-1.430511474609375e-06,0.0,-1.430511474609375e-06,0.6737353875655536,20640,True
40,train,35,-51.60000000000046,-0.1000000000000009,516,516,0.06239771947098621,-0.869832325928895,-1.430511474609375e-06,0.0,-1.430511474609375e-06,0.5586124379043431,21156,True
41,train,36,-51.60000000000046,-0.1000000000000009,516,516,0.07051603573188547,-0.8698280786359033,-1.430511474609375e-06,0.0,-1.430511474609375e-06,0.4602945857038794,21672,True
42,train,37,-51.60000000000046,-0.1000000000000009,516,516,0.06935256601323901,-0.8698084015947903,-1.430511474609375e-06,0.0,-1.430511474609375e-06,0.37742650809214096,22188,True
43,train,38,-51.60000000000046,-0.1000000000000009,516,516,0.11196838778690904,-0.8698455080274463,-1.430511474609375e-06,0.0,-1.430511474609375e-06,0.30830045518024946,22704,True
44,train,39,-51.60000000000046,-0.1000000000000009,516,516,0.1167003821144819,-0.8698183254216069,-1.430511474609375e-06,0.0,-1.430511474609375e-06,0.25109915628798246,23220,True
