global_idx,phase,episode_idx,episode_return,avg_reward,steps,n_train_updates,q_loss_mean,pi_loss_mean,kl_mean,kl_mu_mean,kl_sigma_mean,eta_mean,buffer_size,in_exploration
0,warmup,0,467.88158450675263,0.9067472567960322,516,0,nan,nan,nan,nan,nan,nan,0,False
1,warmup,1,397.4683372629012,0.7702874753157,516,0,nan,nan,nan,nan,nan,nan,0,False
2,warmup,2,253.99588917020768,0.49224009529110013,516,0,nan,nan,nan,nan,nan,nan,0,False
3,warmup,3,406.6774209321472,0.7881345366902077,516,0,nan,nan,nan,nan,nan,nan,0,False
4,warmup,4,439.9159926589123,0.8525503733699851,516,0,nan,nan,nan,nan,nan,nan,0,False
5,train,0,-72.20417914327707,-0.1399305797350331,516,516,60.61585295985835,-11.07150919300634,nan,nan,nan,nan,3096,True
6,train,1,-75.03745456969493,-0.1454214235846801,516,516,126.61196105794389,-32.4753774191982,nan,nan,nan,nan,3612,True
7,train,2,-74.42674964284079,-0.14423788690473022,516,516,434.5115527958833,-51.14654138845991,nan,nan,nan,nan,4128,True
8,train,3,-78.05105467159028,-0.1512617338596711,516,516,766.4240149564521,-66.59191150073858,nan,nan,nan,nan,4644,True
9,train,4,-78.66319226279637,-0.1524480470209232,516,516,1091.7370419761007,-78.8161379052687,nan,nan,nan,nan,5160,True
10,train,5,-78.27344932056057,-0.15169273124139646,516,516,1265.12887614642,-86.61917322735454,nan,nan,nan,nan,5676,True
11,train,6,-80.86335256923955,-0.15671192358379757,516,516,1260.2107156561326,-90.23796576122905,nan,nan,nan,nan,6192,True
12,train,7,-82.90305229826612,-0.16066483003539944,516,516,1259.8707782834076,-91.51389691256738,nan,nan,nan,nan,6708,True
13,train,8,-78.57115714208155,-0.15226968438387897,516,516,1131.2525541911752,-91.93942769368489,nan,nan,nan,nan,7224,True
14,train,9,-77.23187659293094,-0.14967417944366462,516,516,992.447191460188,-89.81216321989547,nan,nan,nan,nan,7740,True
15,train,10,-72.85797071692434,-0.14119761766845804,516,516,826.0680778562561,-86.51979458239651,nan,nan,nan,nan,8256,True
16,train,11,-72.92702234666652,-0.14133143865633047,516,516,709.1336738527283,-81.68605059246684,nan,nan,nan,nan,8772,True
17,train,12,-73.01189777090734,-0.14149592591261112,516,516,633.2190249243448,-78.19347358674042,nan,nan,nan,nan,9288,True
18,train,13,-73.49255772331333,-0.14242743744828165,516,516,602.297148652779,-74.50553500005441,nan,nan,nan,nan,9804,True
19,train,14,-72.60249573464074,-0.14070251111364485,516,516,528.9411964712217,-69.36089918594952,nan,nan,nan,nan,10320,True
20,train,15,-73.79123097199421,-0.1430062615736322,516,516,479.6182884985162,-66.31044346047926,nan,nan,nan,nan,10836,True
21,train,16,-72.56154569756933,-0.14062315057668476,516,516,459.3545913400576,-62.64721303023109,nan,nan,nan,nan,11352,True
22,train,17,-73.16366809112978,-0.14179005444017398,516,516,383.95249031126036,-56.35919172449629,nan,nan,nan,nan,11868,True
23,train,18,-74.40422620954661,-0.1441942368402066,516,516,348.06620352397596,-51.696048353069514,nan,nan,nan,nan,12384,True
24,train,19,-29.632134341970655,-0.05742661694180359,516,516,357.02124786376953,-48.765039547469264,nan,nan,nan,nan,12900,True
25,train,20,-73.88082736420866,-0.14317989799265243,516,516,382.7736776337143,-51.199683596921524,nan,nan,nan,nan,13416,True
26,train,21,-70.65731395255975,-0.13693277897782896,516,516,381.4901279183321,-50.68647335666095,nan,nan,nan,nan,13932,True
27,train,22,-71.4451581458807,-0.1384596088098463,516,516,243.75947507222494,-44.89252929354823,nan,nan,nan,nan,14448,True
28,train,23,-78.68355201712257,-0.15248750390915225,516,516,342.4005697383437,-48.41138346805129,nan,nan,nan,nan,14964,True
29,train,24,-78.20878905057853,-0.15156742064065606,516,516,400.73877835828205,-60.41619219151578,nan,nan,nan,nan,15480,True
30,train,25,-48.09939422389625,-0.09321588027886869,516,516,405.57793357021126,-68.90642722447713,nan,nan,nan,nan,15996,True
31,train,26,-74.30502778373639,-0.1440019918289465,516,516,376.1710988421773,-72.6583025510921,nan,nan,nan,nan,16512,True
32,train,27,-72.05406810900753,-0.13963966687792156,516,516,375.4301590734674,-71.20468807220459,nan,nan,nan,nan,17028,True
33,train,28,-70.95116771706878,-0.13750226301757518,516,516,339.53828093063,-64.2789455347283,nan,nan,nan,nan,17544,True
34,train,29,-70.74965956965514,-0.13711174335204485,516,516,309.84085750579834,-57.810543596282486,nan,nan,nan,nan,18060,True
35,train,30,-70.12873045317761,-0.1359083923511194,516,516,285.1579214657924,-50.00743757292282,nan,nan,nan,nan,18576,True
36,train,31,-70.5101314980833,-0.13664754166295212,516,516,310.563799407131,-44.25176278565281,nan,nan,nan,nan,19092,True
37,train,32,-54.60108236584369,-0.1058160510965963,516,516,279.3471163668374,-42.94380102231521,nan,nan,nan,nan,19608,True
38,train,33,-49.528554688629626,-0.0959855711019954,516,516,328.98892730890316,-45.75295220604239,nan,nan,nan,nan,20124,True
39,train,34,-7.203059959630237,-0.013959418526415189,516,516,373.6304458056309,-48.038452144741086,nan,nan,nan,nan,20640,True
40,train,35,-36.94394919216085,-0.07159680076000165,516,516,349.36522355190544,-49.99928367599961,nan,nan,nan,nan,21156,True
41,train,36,-25.468374926582527,-0.049357315749190944,516,516,425.0043705045715,-51.77188670357992,nan,nan,nan,nan,21672,True
42,train,37,-46.77508757110471,-0.0906493945176448,516,516,449.94082644558694,-50.937755124513494,nan,nan,nan,nan,22188,True
43,train,38,-59.264684175271825,-0.114854039099364,516,516,483.82378532350526,-51.79515563240347,nan,nan,nan,nan,22704,True
44,train,39,-7.255815254985354,-0.014061657470901849,516,516,476.810399683871,-52.40355263569558,nan,nan,nan,nan,23220,True
45,train,40,-27.32903647120152,-0.05296324897519674,516,516,501.9731519388598,-51.30428587373837,nan,nan,nan,nan,23736,True
46,train,41,-69.92999290480519,-0.13552324206357594,516,516,517.9431060377018,-51.07172045966451,nan,nan,nan,nan,24252,True
