global_idx,phase,episode_idx,episode_return,avg_reward,steps,n_train_updates,q_loss_mean,pi_loss_mean,kl_mean,kl_mu_mean,kl_sigma_mean,eta_mean,buffer_size,in_exploration
0,warmup,0,467.88158450675263,0.9067472567960322,516,0,nan,nan,nan,nan,nan,nan,0,False
1,warmup,1,397.4683372629012,0.7702874753157,516,0,nan,nan,nan,nan,nan,nan,0,False
2,warmup,2,253.99588917020768,0.49224009529110013,516,0,nan,nan,nan,nan,nan,nan,0,False
3,warmup,3,406.6774209321472,0.7881345366902077,516,0,nan,nan,nan,nan,nan,nan,0,False
4,warmup,4,439.9159926589123,0.8525503733699851,516,0,nan,nan,nan,nan,nan,nan,0,False
5,train,0,-76.18372436657224,-0.14764287667940357,516,516,55.39475418107454,-10.03105217365678,nan,nan,nan,nan,3096,True
6,train,1,-31.061849791024756,-0.06019738331593945,516,516,172.18716141604637,-25.36161907329116,nan,nan,nan,nan,3612,True
7,train,2,-8.782254170188267,-0.01701987242284548,516,516,344.50797455070557,-39.37029107411703,nan,nan,nan,nan,4128,True
8,train,3,-52.75929769295569,-0.10224670095534048,516,516,462.5996217062307,-51.03925914172979,nan,nan,nan,nan,4644,True
9,train,4,-18.06719769388493,-0.03501394901915684,516,516,843.1842061715532,-63.695875618808955,nan,nan,nan,nan,5160,True
10,train,5,-40.46720038070037,-0.0784248069393418,516,516,1716.2250195288843,-80.10122535025427,nan,nan,nan,nan,5676,True
11,train,6,-32.92937596298789,-0.06381662008330986,516,516,2076.4710452057593,-96.44685279491335,nan,nan,nan,nan,6192,True
12,train,7,-35.09480656264786,-0.06801319101288344,516,516,1803.2350443758705,-108.20085231278294,nan,nan,nan,nan,6708,True
13,train,8,-38.30555563567829,-0.07423557293736102,516,516,1870.2123492337012,-119.11641481680464,nan,nan,nan,nan,7224,True
14,train,9,-70.54205714593014,-0.13670941307350803,516,516,1886.603556788245,-122.65908671534339,nan,nan,nan,nan,7740,True
15,train,10,-73.1378475131935,-0.14174001456045254,516,516,1925.4360597595687,-121.37279006307439,nan,nan,nan,nan,8256,True
16,train,11,-69.88126720494681,-0.13542881241268762,516,516,2054.0404208870823,-119.60444917604904,nan,nan,nan,nan,8772,True
17,train,12,-71.71607422139091,-0.13898463996393587,516,516,2108.51404589276,-119.35817381393078,nan,nan,nan,nan,9288,True
18,train,13,-71.53612536398592,-0.13863590186818975,516,516,2019.6927913695342,-115.9363282299781,nan,nan,nan,nan,9804,True
19,train,14,-73.80913480106656,-0.14304095891679566,516,516,2432.736618751703,-112.19279179092526,nan,nan,nan,nan,10320,True
20,train,15,-74.95349495765018,-0.14525871115823677,516,516,2584.905727416046,-108.43035135343094,nan,nan,nan,nan,10836,True
21,train,16,-71.60541130435706,-0.1387701769464284,516,516,2061.148224586664,-106.26399436477543,nan,nan,nan,nan,11352,True
22,train,17,-68.99337332041108,-0.13370808783025404,516,516,2616.763280587603,-101.7551715096762,nan,nan,nan,nan,11868,True
23,train,18,-69.33261937251257,-0.134365541419598,516,516,2382.4435562015506,-98.1340030625809,nan,nan,nan,nan,12384,True
24,train,19,-71.22008183564019,-0.1380234144101554,516,516,2796.4376498673314,-88.71011223903922,nan,nan,nan,nan,12900,True
25,train,20,-69.45462534590288,-0.13460198710446294,516,516,2851.5285079128057,-89.874444577121,nan,nan,nan,nan,13416,True
26,train,21,-70.91140434590669,-0.1374252022207494,516,516,2515.730737020803,-85.47127261642338,nan,nan,nan,nan,13932,True
27,train,22,-73.2873456960496,-0.14202973972102637,516,516,3136.196751912435,-78.45732882410981,nan,nan,nan,nan,14448,True
28,train,23,-72.43591204485841,-0.14037967450553956,516,516,3728.3148623917455,-73.43031947742136,nan,nan,nan,nan,14964,True
29,train,24,-75.7398360720045,-0.14678262804652034,516,516,2615.404377722925,-71.4525823075642,nan,nan,nan,nan,15480,True
30,train,25,-72.16133725312922,-0.1398475528161419,516,516,6327.018549482952,-73.3613766921583,nan,nan,nan,nan,15996,True
31,train,26,-73.99799663309803,-0.14340697021918222,516,516,10035.823770094288,-75.39492037129956,nan,nan,nan,nan,16512,True
32,train,27,-50.00921064153552,-0.09691707488669674,516,516,6848.47067189771,-74.59654466958008,nan,nan,nan,nan,17028,True
33,train,28,-31.311943769710048,-0.06068206156920552,516,516,4822.752017826997,-69.86605427985968,nan,nan,nan,nan,17544,True
34,train,29,-50.07730260456887,-0.09704903605536602,516,516,5887.390107384023,-68.39261869774309,nan,nan,nan,nan,18060,True
35,train,30,-75.15116722358727,-0.14564179694493656,516,516,5012.544485402662,-61.48896751200506,nan,nan,nan,nan,18576,True
36,train,31,-75.55008015883908,-0.1464148840287579,516,516,3659.5289673324705,-52.859920407450474,nan,nan,nan,nan,19092,True
37,train,32,-72.76516912580904,-0.14101776962366092,516,516,3427.623829449794,-47.180547213831616,nan,nan,nan,nan,19608,True
38,train,33,-73.75605714663418,-0.14293809524541506,516,516,2942.9762168706848,-40.28585267991058,nan,nan,nan,nan,20124,True
39,train,34,-74.51235410798817,-0.14440378703098483,516,516,2395.916682162026,-33.86658702386442,nan,nan,nan,nan,20640,True
40,train,35,-75.87998511472968,-0.14705423471846837,516,516,2245.5290930696237,-29.59757530319598,nan,nan,nan,nan,21156,True
41,train,36,-73.98859336755362,-0.14338874683634423,516,516,1813.5886128743489,-25.53662940952205,nan,nan,nan,nan,21672,True
42,train,37,-76.32726387694618,-0.14792105402508948,516,516,1696.3513549686402,-23.30783353896104,nan,nan,nan,nan,22188,True
43,train,38,-73.5997823657241,-0.14263523714287615,516,516,1763.4805845511976,-20.23131739769795,nan,nan,nan,nan,22704,True
44,train,39,-55.568074796429364,-0.10769006743494063,516,516,1665.4735590616863,-19.752926143333895,nan,nan,nan,nan,23220,True
45,train,40,-43.68733205748219,-0.08466537220442284,516,516,1708.668294034263,-19.025821570971214,nan,nan,nan,nan,23736,True
46,train,41,-43.98969268248692,-0.08525134240792039,516,516,1502.1898718545604,-17.42527066968208,nan,nan,nan,nan,24252,True
