global_idx,phase,episode_idx,episode_return,avg_reward,steps,n_train_updates,q_loss_mean,pi_loss_mean,kl_mean,kl_mu_mean,kl_sigma_mean,eta_mean,buffer_size,in_exploration
0,warmup,0,145.37162425272876,0.07512745439417508,1935,0,nan,nan,nan,nan,nan,nan,0,False
1,warmup,1,108.17743114794087,0.05590564917206246,1935,0,nan,nan,nan,nan,nan,nan,0,False
2,warmup,2,95.07345204850773,0.0491335669501332,1935,0,nan,nan,nan,nan,nan,nan,0,False
3,warmup,3,46.562585307099454,0.024063351579896357,1935,0,nan,nan,nan,nan,nan,nan,0,False
4,warmup,4,50.63812323407264,0.02616957273078689,1935,0,nan,nan,nan,nan,nan,nan,0,False
5,train,0,0.0,0.0,1935,1935,4.270803341534632,-0.8481154014830519,169352.54938334876,84676.15214169475,84676.3972802825,20.933786730680048,11610,True
6,train,1,0.0,0.0,1935,1935,0.36696366522017776,-0.8698313727859379,230361.46805555557,115180.73401162791,115180.73404796512,1343.7497185246273,13545,True
7,train,2,0.0,0.0,1935,1935,0.17556564903229074,-0.8698269946938645,270060.128246124,135030.06390503875,135030.06432897286,122768.7289092781,15480,True
8,train,3,0.0,0.0,1935,1935,0.15378529302082783,-0.8698231867117475,298855.6950662145,149427.84753310724,149427.84753310724,11399970.467344962,17415,True
9,train,4,0.0,0.0,1935,1935,0.12440816312432722,-0.8698225413181985,335055.83304263564,167527.91652131782,167527.91652131782,1093965724.6139536,19350,True
10,train,5,0.0,0.0,1935,1935,0.07766493644661003,-0.869831651094964,378212.2078649871,189106.10393249354,189106.10393249354,102797121923.90285,21285,True
11,train,6,0.0,0.0,1935,1935,0.033738419949558375,-0.8698356174991421,384617.27464470285,192308.63732235142,192308.63732235142,9167263853302.871,23220,True
12,train,7,0.0,0.0,1935,1935,0.11006853997792197,-0.8698200119866265,417756.13032945734,208878.06516472867,208878.06516472867,103524595834088.31,25155,True
13,train,8,0.0,0.0,1935,1935,0.04019588152644855,-0.8698226589565129,481446.01330749353,240723.00665374676,240723.00665374676,112673836498944.0,27090,True
14,train,9,0.0,0.0,1935,1935,0.06284126415487755,-0.8698296882077396,482824.89166666666,241412.44583333333,241412.44583333333,112673836498944.0,29025,True
15,eval,0,0.0,0.0,1935,0,nan,nan,nan,nan,nan,nan,0,False
16,eval,1,0.0,0.0,1935,0,nan,nan,nan,nan,nan,nan,0,False
